Date,LQI
512,80
513,1
514,1
515,72
516,80
517,1
518,1
519,76
520,76
521,1
522,1
523,1
524,74
525,81
526,1
527,83
528,91
529,1
530,1
531,1
532,81
533,1
534,1
535,1
536,90
537,1
538,1
539,1
540,78
541,1
542,92
543,1
544,1
545,1
546,91
547,95
548,1
549,86
550,93
551,1
552,80
553,1
554,1
555,1
556,1
557,76
558,82
559,1
560,93
561,1
562,1
563,1
564,1
565,88
566,1
567,88
568,1
569,1
570,1
571,80
572,1
573,1
574,80
575,1
576,1
577,78
578,78
579,1
580,78
581,82
582,1
583,79
584,83
585,81
586,86
587,1
588,79
589,1
590,78
591,1
592,80
593,83
594,93
595,1
596,92
597,75
598,85
599,87
600,82
601,79
602,1
603,1
604,1
605,1
606,82
607,74
608,1
609,1
610,91
611,1
612,1
613,1
614,92
615,1
616,92
617,90
618,95
619,99
620,1
621,1
622,77
623,78
624,83
625,1
626,1
627,75
628,1
629,75
630,77
631,1
632,1
633,1
634,88
635,1
636,1
637,72
638,68
639,1
640,1
641,1
642,1
643,1
644,1
645,1
646,1
647,1
648,1
649,1
650,1
651,1
652,71
653,1
654,1
655,1
656,1
657,1
658,1
659,1
660,1
661,1
662,1
663,1
664,1
665,1
666,78
667,1
668,76
669,1
670,74
671,1
672,1
673,1
674,1
675,66
676,66
677,1
678,63
679,81
680,86
681,76
682,82
683,81
684,75
685,78
686,71
687,1
688,80
689,1
690,86
691,1
692,81
693,87
694,75
695,1
696,94
697,1
698,94
699,1
700,95
701,84
702,1
703,1
704,1
705,83
706,92
707,92
708,88
709,80
710,1
711,1
712,85
713,78
714,93
715,88
716,1
717,90
718,85
719,1
720,85
721,80
722,1
723,77
724,76
725,1
726,79
727,75
728,92
729,69
730,74
731,103
732,105
733,1
734,103
735,105
736,101
737,104
738,1
739,99
740,101
741,88
742,92
743,103
744,77
745,100
746,102
747,94
748,101
749,71
750,104
751,101
752,98
753,102
754,103
755,96
756,102
757,101
758,104
759,98
760,103
761,103
762,105
763,99
764,107
765,97
766,103
767,93
768,98
769,100
770,100
771,101
772,99
773,96
774,100
775,101
776,100
777,104
778,97
779,105
780,100
781,104
782,105
783,101
784,100
785,98
786,103
787,104
788,102
789,104
790,98
791,101
792,98
793,100
794,102
795,99
796,102
797,99
798,106
799,79
800,101
801,1
802,1
803,1
804,1
805,90
806,86
807,88
808,92
809,87
810,90
811,1
812,1
813,103
814,106
815,75
816,1
817,1
818,96
819,97
820,89
821,91
822,98
823,91
824,94
825,86
826,96
827,1
828,90
829,95
830,95
831,96
832,89
833,88
834,99
835,94
836,93
837,88
838,90
839,91
840,92
841,89
842,63
843,78
844,90
845,91
846,80
847,81
848,89
849,86
850,88
851,93
852,99
853,90
854,92
855,94
856,93
857,91
858,93
859,92
860,89
861,92
862,95
863,90
864,95
865,94
866,92
867,90
868,95
869,89
870,98
871,93
872,89
873,85
874,91
875,90
876,95
877,1
878,79
879,69
880,81
881,80
882,1
883,1
884,75
885,1
886,74
887,73
888,1
889,85
890,1
891,81
892,1
893,73
894,69
895,85
896,85
897,77
898,83
899,75
900,68
901,92
902,77
903,99
904,100
905,99
906,97
907,96
908,97
909,88
910,93
911,78
912,85
913,76
914,70
915,84
916,1
917,74
918,72
919,77
920,74
921,81
922,89
923,81
924,64
925,91
926,86
927,81
928,85
929,75
930,87
931,86
932,1
933,71
934,1
935,1
936,105
937,1
938,1
939,1
940,105
941,100
942,86
943,80
944,82
945,69
946,81
947,1
948,1
949,91
950,83
951,70
952,1
953,76
954,86
955,79
956,86
957,84
958,88
959,86
960,89
961,85
962,75
963,86
964,74
965,79
966,71
967,87
968,85
969,92
970,80
971,61
972,80
973,78
974,88
975,73
976,79
977,93
978,91
979,91
980,94
981,95
982,93
983,91
984,87
985,86
986,90
987,94
988,88
989,82
990,79
991,87
992,83
993,87
994,90
995,89
996,84
997,1
998,85
999,84
1000,81
1001,93
1002,81
1003,87
1004,81
1005,88
1006,70
1007,90
1008,81
1009,105
1010,104
1011,106
1012,99
1013,107
1014,106
1015,103
1016,106
1017,90
1018,101
1019,105
1020,83
1021,106
1022,106
1023,106
1024,78
1025,84
1026,104
1027,103
1028,106
1029,104
1030,104
1031,106
1032,104
1033,103
1034,102
1035,106
1036,105
1037,104
1038,105
1039,104
1040,105
1041,106
1042,97
1043,106
1044,82
1045,106
1046,106
1047,108
1048,107
1049,95
1050,100
1051,106
1052,106
1053,106
1054,105
1055,103
1056,103
1057,102
1058,103
1059,106
1060,105
1061,106
1062,105
1063,106
1064,105
1065,104
1066,106
1067,107
1068,107
1069,107
1070,86
1071,107
1072,105
1073,106
1074,105
1075,105
1076,106
1077,103
1078,103
1079,107
1080,107
1081,106
1082,105
1083,103
1084,105
1085,103
1086,104
1087,102
1088,106
1089,1
1090,103
1091,103
1092,99
1093,106
1094,106
1095,106
1096,104
1097,107
1098,105
1099,106
1100,106
1101,106
1102,107
1103,106
1104,104
1105,102
1106,103
1107,107
1108,104
1109,105
1110,105
1111,1
1112,106
1113,98
1114,105
1115,97
1116,103
1117,102
1118,106
1119,107
1120,105
1121,105
1122,102
1123,106
1124,103
1125,108
1126,106
1127,107
1128,105
1129,103
1130,104
1131,104
1132,107
1133,106
1134,106
1135,100
1136,105
1137,105
1138,107
1139,98
1140,105
1141,107
1142,106
1143,105
1144,105
1145,106
1146,1
1147,105
1148,101
1149,106
1150,105
1151,106
1152,105
1153,107
1154,104
1155,106
1156,107
1157,106
1158,103
1159,105
1160,106
1161,103
1162,106
1163,104
1164,104
1165,105
1166,104
1167,105
1168,100
1169,105
1170,105
1171,103
1172,107
1173,105
1174,94
1175,105
1176,104
1177,106
1178,106
1179,106
1180,104
1181,106
1182,1
1183,75
1184,106
1185,106
1186,106
1187,105
1188,106
1189,104
1190,106
1191,104
1192,104
1193,106
1194,105
1195,105
1196,106
1197,106
1198,105
1199,103
1200,105
1201,105
1202,106
1203,106
1204,105
1205,106
1206,106
1207,106
1208,107
1209,104
1210,106
1211,105
1212,104
1213,107
1214,104
1215,105
1216,91
1217,106
1218,100
1219,107
1220,107
1221,107
1222,101
1223,104
1224,105
1225,97
1226,105
1227,103
1228,106
1229,106
1230,107
1231,107
1232,107
1233,105
1234,107
1235,105
1236,107
1237,105
1238,106
1239,105
1240,85
1241,106
1242,107
1243,105
1244,105
1245,105
1246,106
1247,104
1248,103
1249,106
1250,104
1251,106
1252,107
1253,106
1254,106
1255,104
1256,107
1257,106
1258,87
1259,106
1260,83
1261,105
1262,105
1263,106
1264,107
1265,104
1266,107
1267,105
1268,107
1269,105
1270,106
1271,106
1272,107
1273,106
1274,106
1275,106
1276,106
1277,105
1278,107
1279,107
1280,107
1281,104
1282,103
1283,107
1284,105
1285,105
1286,106
1287,104
1288,106
1289,106
1290,104
1291,86
1292,107
1293,105
1294,103
1295,105
1296,105
1297,106
1298,103
1299,107
1300,106
1301,103
1302,106
1303,105
1304,106
1305,107
1306,106
1307,106
1308,105
1309,107
1310,105
1311,107
1312,106
1313,106
1314,107
1315,105
1316,106
1317,106
1318,105
1319,100
1320,107
1321,106
1322,104
1323,106
1324,105
1325,107
1326,106
1327,106
1328,107
1329,106
1330,107
1331,106
1332,106
1333,105
1334,104
1335,105
1336,106
1337,107
1338,107
1339,86
1340,106
1341,105
1342,104
1343,108
1344,105
1345,107
1346,105
1347,106
1348,107
1349,107
1350,107
1351,107
1352,106
1353,105
1354,107
1355,104
1356,107
1357,105
1358,106
1359,106
1360,107
1361,104
1362,106
1363,104
1364,107
1365,107
1366,107
1367,106
1368,107
1369,106
1370,105
1371,99
1372,106
1373,105
1374,105
1375,106
1376,106
1377,104
1378,100
1379,106
1380,103
1381,107
1382,106
1383,103
1384,100
1385,105
1386,107
1387,105
1388,104
1389,107
1390,106
1391,106
1392,107
1393,107
1394,107
1395,105
1396,105
1397,107
1398,107
1399,105
1400,104
1401,103
1402,103
1403,107
1404,106
1405,105
1406,105
1407,105
1408,107
1409,108
1410,103
1411,101
1412,107
1413,104
1414,105
1415,107
1416,105
1417,106
1418,104
1419,104
1420,107
1421,107
1422,105
1423,104
1424,104
1425,106
1426,105
1427,108
1428,106
1429,107
1430,107
1431,106
1432,105
1433,105
1434,106
1435,106
1436,106
1437,105
1438,105
1439,104
1440,107
1441,105
1442,106
1443,107
1444,102
1445,106
1446,107
1447,106
1448,106
1449,104
1450,107
1451,106
1452,106
1453,107
1454,106
1455,105
1456,104
1457,107
1458,106
1459,104
1460,107
1461,79
1462,107
1463,107
1464,105
1465,106
1466,105
1467,107
1468,104
1469,107
1470,106
1471,106
1472,106
1473,107
1474,106
1475,105
1476,102
1477,107
1478,104
1479,101
1480,107
1481,105
1482,105
1483,107
1484,105
1485,106
1486,105
1487,106
1488,105
1489,107
1490,107
1491,107
1492,106
1493,105
1494,104
1495,105
1496,108
1497,106
1498,106
1499,106
1500,103
1501,105
1502,107
1503,102
1504,106
1505,107
1506,107
1507,106
1508,107
1509,106
1510,107
1511,107
1512,107
1513,107
1514,106
1515,106
1516,104
1517,107
1518,106
1519,105
1520,1
1521,105
1522,106
1523,103
1524,104
1525,104
1526,106
1527,106
1528,107
1529,105
1530,105
1531,104
1532,105
1533,105
1534,104
1535,107
1536,1
1537,107
1538,106
1539,105
1540,106
1541,106
1542,107
1543,105
1544,106
1545,105
1546,106
1547,106
1548,106
1549,106
1550,105
1551,106
1552,107
1553,106
1554,104
1555,106
1556,104
1557,104
1558,107
1559,107
1560,105
1561,106
1562,104
1563,106
1564,105
1565,106
1566,105
1567,106
1568,104
1569,105
1570,106
1571,106
1572,106
1573,105
1574,105
1575,107
1576,105
1577,106
1578,104
1579,107
1580,105
1581,105
1582,106
1583,104
1584,108
1585,102
1586,106
1587,106
1588,105
1589,104
1590,106
1591,102
1592,105
1593,105
1594,106
1595,106
1596,107
1597,1
1598,104
1599,107
1600,105
1601,106
1602,105
1603,105
1604,97
1605,105
1606,105
1607,105
1608,107
1609,104
1610,107
1611,107
1612,105
1613,106
1614,105
1615,107
1616,106
1617,107
1618,1
1619,105
1620,106
1621,108
1622,105
1623,106
1624,105
1625,104
1626,103
1627,105
1628,1
1629,106
1630,105
1631,105
1632,104
1633,106
1634,105
1635,105
1636,105
1637,106
1638,104
1639,107
1640,106
1641,107
1642,105
1643,105
1644,106
1645,105
1646,104
1647,104
1648,107
1649,105
1650,106
1651,105
1652,105
1653,106
1654,1
1655,106
1656,106
1657,107
1658,103
1659,106
1660,107
1661,106
1662,107
1663,106
1664,106
1665,105
1666,107
1667,106
1668,105
1669,105
1670,98
1671,1
1672,107
1673,104
1674,107
1675,107
1676,107
1677,105
1678,103
1679,105
1680,105
1681,105
1682,107
1683,108
1684,105
1685,104
1686,104
1687,106
1688,106
1689,107
1690,100
1691,105
1692,102
1693,103
1694,106
1695,106
1696,104
1697,106
1698,106
1699,106
1700,105
1701,107
1702,107
1703,106
1704,105
1705,106
1706,104
1707,105
1708,104
1709,105
1710,106
1711,106
1712,102
1713,104
1714,77
1715,105
1716,107
1717,105
1718,105
1719,103
1720,107
1721,105
1722,107
1723,105
1724,106
1725,106
1726,105
1727,105
1728,106
1729,104
1730,106
1731,106
1732,106
1733,106
1734,106
1735,106
1736,106
1737,106
1738,107
1739,104
1740,105
1741,107
1742,105
1743,105
1744,103
1745,105
1746,105
1747,104
1748,105
1749,101
1750,105
1751,102
1752,106
1753,107
1754,107
1755,105
1756,106
1757,107
1758,101
1759,105
1760,107
1761,106
1762,106
1763,92
1764,101
1765,104
1766,107
1767,105
1768,106
1769,107
1770,106
1771,106
1772,104
1773,105
1774,95
1775,105
1776,107
1777,104
1778,105
1779,105
1780,104
1781,104
1782,108
1783,106
1784,108
1785,107
1786,107
1787,106
1788,105
1789,106
1790,106
1791,107
1792,105
1793,105
1794,105
1795,105
1796,106
1797,104
1798,104
1799,106
1800,105
1801,105
1802,106
1803,101
1804,105
1805,106
1806,106
1807,105
1808,105
1809,107
1810,107
1811,105
1812,104
1813,106
1814,105
1815,106
1816,105
1817,105
1818,107
1819,105
1820,95
1821,106
1822,106
1823,105
1824,104
1825,104
1826,105
1827,104
1828,105
1829,107
1830,106
1831,107
1832,107
1833,105
1834,106
1835,105
1836,104
1837,106
1838,106
1839,106
1840,105
1841,107
1842,104
1843,106
1844,107
1845,107
1846,106
1847,106
1848,105
1849,107
1850,103
1851,107
1852,105
1853,106
1854,106
1855,106
1856,106
1857,106
1858,104
1859,107
1860,106
1861,103
1862,106
1863,107
1864,105
1865,106
1866,103
1867,104
1868,106
1869,107
1870,106
1871,106
1872,106
1873,107
1874,98
1875,106
1876,107
1877,105
1878,105
1879,106
1880,107
1881,105
1882,105
1883,105
1884,104
1885,105
1886,107
1887,107
1888,107
1889,105
1890,106
1891,105
1892,105
1893,106
1894,101
1895,106
1896,105
1897,105
1898,106
1899,105
1900,105
1901,107
1902,99
1903,105
1904,105
1905,104
1906,105
1907,107
1908,107
1909,103
1910,106
1911,105
1912,106
1913,107
1914,105
1915,105
1916,106
1917,107
1918,106
1919,105
1920,105
1921,102
1922,107
1923,105
1924,104
1925,104
1926,106
1927,107
1928,107
1929,106
1930,105
1931,106
1932,107
1933,105
1934,106
1935,88
1936,105
1937,106
1938,105
1939,106
1940,107
1941,106
1942,105
1943,104
1944,107
1945,107
1946,105
1947,106
1948,105
1949,103
1950,103
1951,106
1952,106
1953,107
1954,105
1955,105
1956,106
1957,106
1958,106
1959,105
1960,104
1961,105
1962,107
1963,104
1964,103
1965,105
1966,107
1967,106
1968,103
1969,106
1970,105
1971,104
1972,106
1973,106
1974,106
1975,104
1976,107
1977,106
1978,106
1979,105
1980,107
1981,106
1982,105
1983,106
1984,104
1985,104
1986,107
1987,94
1988,106
1989,106
1990,104
1991,102
1992,105
1993,106
1994,106
1995,107
1996,103
1997,107
1998,105
1999,106
2000,104
2001,106
2002,105
2003,105
2004,106
2005,104
2006,106
2007,105
2008,104
2009,105
2010,105
2011,107
2012,104
2013,105
2014,99
2015,106
2016,106
2017,107
2018,107
2019,105
2020,1
2021,106
2022,107
2023,107
2024,107
2025,105
2026,106
2027,106
2028,105
2029,105
2030,107
2031,105
2032,106
2033,1
2034,106
2035,105
2036,106
2037,106
2038,104
2039,106
2040,106
2041,107
2042,107
2043,107
2044,104
2045,105
2046,106
2047,106
2048,105
2049,107
2050,1
2051,105
2052,107
2053,105
2054,107
2055,104
2056,108
2057,107
2058,105
2059,107
2060,107
2061,106
2062,106
2063,105
2064,105
2065,107
2066,106
2067,107
2068,106
2069,105
2070,106
2071,104
2072,106
2073,106
2074,106
2075,106
2076,107
2077,104
2078,107
2079,102
2080,106
2081,107
2082,106
2083,106
2084,105
2085,106
2086,106
2087,104
2088,106
2089,107
2090,104
2091,102
2092,104
2093,106
2094,105
2095,62
2096,107
2097,107
2098,107
2099,105
2100,105
2101,107
2102,107
2103,107
2104,106
2105,106
2106,105
2107,105
2108,105
2109,106
2110,106
2111,106
2112,106
2113,107
2114,95
2115,107
2116,105
2117,92
2118,106
2119,107
2120,108
2121,106
2122,106
2123,89
2124,106
2125,104
2126,105
2127,107
2128,107
2129,107
2130,107
2131,107
2132,106
2133,107
2134,105
2135,106
2136,106
2137,105
2138,105
2139,107
2140,106
2141,105
2142,107
2143,106
2144,106
2145,107
2146,106
2147,106
2148,107
2149,107
2150,107
2151,106
2152,105
2153,106
2154,105
2155,104
2156,106
2157,107
2158,105
2159,106
2160,103
2161,1
2162,106
2163,107
2164,105
2165,107
2166,106
2167,106
2168,104
2169,104
2170,108
2171,106
2172,106
2173,107
2174,105
2175,106
2176,105
2177,107
2178,106
2179,106
2180,106
2181,105
2182,89
2183,106
2184,106
2185,105
2186,104
2187,104
2188,106
2189,104
2190,105
2191,105
2192,106
2193,102
2194,105
2195,107
2196,105
2197,106
2198,106
2199,106
2200,106
2201,106
2202,106
2203,105
2204,107
2205,106
2206,106
2207,106
2208,105
2209,105
2210,106
2211,106
2212,107
2213,106
2214,81
2215,107
2216,103
2217,106
2218,106
2219,106
2220,107
2221,107
2222,104
2223,103
2224,106
2225,107
2226,107
2227,104
2228,104
2229,106
2230,106
2231,104
2232,105
2233,105
2234,106
2235,105
2236,104
2237,106
2238,104
2239,107
2240,106
2241,107
2242,105
2243,106
2244,106
2245,106
2246,106
2247,107
2248,107
2249,105
2250,105
2251,106
2252,106
2253,106
2254,106
2255,106
2256,106
2257,106
2258,106
2259,105
2260,107
2261,105
2262,105
2263,106
2264,107
2265,106
2266,106
2267,104
2268,105
2269,107
2270,107
2271,107
2272,105
2273,105
2274,105
2275,107
2276,107
2277,105
2278,106
2279,104
2280,105
2281,104
2282,107
2283,108
2284,105
2285,107
2286,106
2287,105
2288,107
2289,99
2290,107
2291,97
2292,107
2293,104
2294,104
2295,104
2296,106
2297,107
2298,106
2299,105
2300,105
2301,107
2302,107
2303,105
2304,107
2305,106
2306,105
2307,106
2308,105
2309,107
2310,106
2311,107
2312,105
2313,107
2314,106
2315,107
2316,106
2317,107
2318,107
2319,106
2320,94
2321,107
2322,106
2323,105
2324,107
2325,106
2326,105
2327,107
2328,105
2329,107
2330,106
2331,106
2332,107
2333,107
2334,105
2335,107
2336,106
2337,106
2338,104
2339,104
2340,107
2341,107
2342,106
2343,107
2344,107
2345,106
2346,105
2347,107
2348,106
2349,105
2350,106
2351,105
2352,107
2353,106
2354,106
2355,107
2356,106
2357,105
2358,106
2359,105
2360,106
2361,107
2362,107
2363,107
2364,106
2365,106
2366,107
2367,107
2368,106
2369,106
2370,104
2371,106
2372,107
2373,107
2374,107
2375,104
2376,105
2377,107
2378,107
2379,105
2380,105
2381,105
2382,103
2383,106
2384,79
2385,105
2386,106
2387,106
2388,106
2389,107
2390,86
2391,107
2392,106
2393,107
2394,107
2395,106
2396,107
2397,106
2398,106
2399,107
2400,107
2401,105
2402,105
2403,105
2404,107
2405,105
2406,107
2407,106
2408,107
2409,106
2410,104
2411,106
2412,107
2413,107
2414,103
2415,106
2416,104
2417,107
2418,107
2419,106
2420,104
2421,107
2422,105
2423,106
2424,107
2425,106
2426,106
2427,105
2428,106
2429,105
2430,104
2431,107
2432,107
2433,106
2434,106
2435,105
2436,108
2437,105
2438,107
2439,106
2440,105
2441,107
2442,107
2443,107
2444,107
2445,106
2446,106
2447,107
2448,107
2449,105
2450,106
2451,107
2452,106
2453,106
2454,105
2455,104
2456,104
2457,106
2458,105
2459,104
2460,106
2461,106
2462,105
2463,107
2464,105
2465,107
2466,106
2467,106
2468,107
2469,105
2470,107
2471,107
2472,106
2473,106
2474,107
2475,105
2476,107
2477,105
2478,104
2479,105
2480,107
2481,106
2482,105
2483,106
2484,107
2485,105
2486,98
2487,104
2488,105
2489,107
2490,105
2491,107
2492,107
2493,107
2494,106
2495,105
2496,107
2497,105
2498,106
2499,105
2500,107
2501,106
2502,107
2503,106
2504,107
2505,106
2506,106
2507,106
2508,105
2509,106
2510,108
2511,106
2512,107
2513,106
2514,107
2515,106
2516,107
2517,107
2518,107
2519,105
2520,106
2521,105
2522,106
2523,107
2524,103
2525,107
2526,106
2527,107
2528,104
2529,106
2530,107
2531,107
2532,107
2533,107
2534,108
2535,107
2536,106
2537,105
2538,105
2539,106
2540,107
2541,106
2542,106
2543,107
2544,107
2545,106
2546,105
2547,106
2548,106
2549,106
2550,107
2551,106
2552,106
2553,106
2554,105
2555,106
2556,106
2557,105
2558,105
2559,105
2560,107
2561,107
2562,102
2563,106
2564,106
2565,103
2566,107
2567,105
2568,106
2569,106
2570,106
2571,107
2572,104
2573,106
2574,105
2575,107
2576,105
2577,107
2578,107
2579,105
2580,107
2581,107
2582,106
2583,107
2584,107
2585,106
2586,104
2587,106
2588,107
2589,106
2590,106
2591,107
2592,107
2593,107
2594,106
2595,106
2596,105
2597,106
2598,107
2599,105
2600,105
2601,107
2602,107
2603,105
2604,105
2605,107
2606,108
2607,107
2608,107
2609,105
2610,107
2611,105
2612,106
2613,107
2614,107
2615,106
2616,107
2617,106
2618,106
2619,107
2620,107
2621,107
2622,107
2623,105
2624,107
2625,107
2626,107
2627,106
2628,107
2629,106
2630,107
2631,107
2632,102
2633,106
2634,107
2635,107
2636,106
2637,106
2638,106
2639,107
2640,106
2641,106
2642,105
2643,106
2644,106
2645,106
2646,107
2647,105
2648,107
2649,102
2650,106
2651,104
2652,105
2653,108
2654,105
2655,105
2656,106
2657,107
2658,105
2659,105
2660,107
2661,106
2662,107
2663,103
2664,105
2665,90
2666,106
2667,106
2668,107
2669,106
2670,108
2671,107
2672,104
2673,107
2674,104
2675,107
2676,107
2677,106
2678,107
2679,106
2680,107
2681,107
2682,105
2683,105
2684,106
2685,105
2686,106
2687,103
2688,106
2689,106
2690,105
2691,104
2692,103
2693,106
2694,106
2695,90
2696,107
2697,107
2698,107
2699,81
2700,107
2701,106
2702,105
2703,107
2704,107
2705,104
2706,106
2707,107
2708,107
2709,106
2710,105
2711,106
2712,107
2713,105
2714,107
2715,106
2716,107
2717,106
2718,107
2719,107
2720,106
2721,105
2722,107
2723,105
2724,107
2725,103
2726,105
2727,107
2728,107
2729,108
2730,106
2731,105
2732,106
2733,106
2734,105
2735,104
2736,105
2737,106
2738,104
2739,96
2740,105
2741,105
2742,107
2743,106
2744,106
2745,107
2746,106
2747,105
2748,107
2749,107
2750,105
2751,107
2752,107
2753,107
2754,107
2755,106
2756,106
2757,107
2758,107
2759,107
2760,106
2761,107
2762,107
2763,107
2764,106
2765,107
2766,105
2767,105
2768,107
2769,106
2770,106
2771,106
2772,105
2773,105
2774,106
2775,107
2776,107
2777,107
2778,107
2779,107
2780,107
2781,107
2782,107
2783,106
2784,106
2785,107
2786,105
2787,106
2788,106
2789,106
2790,106
2791,107
2792,105
2793,107
2794,106
2795,105
2796,106
2797,106
2798,106
2799,106
2800,107
2801,107
2802,107
2803,106
2804,107
2805,107
2806,106
2807,106
2808,106
2809,106
2810,106
2811,107
2812,107
2813,105
2814,107
2815,107
2816,105
2817,108
2818,107
2819,107
2820,107
2821,105
2822,105
2823,106
2824,105
2825,107
2826,104
2827,107
2828,107
2829,107
2830,107
2831,107
2832,104
2833,106
2834,102
2835,107
2836,107
2837,106
2838,105
2839,106
2840,107
2841,106
2842,106
2843,106
2844,105
2845,107
2846,106
2847,107
2848,104
2849,106
2850,105
2851,107
2852,104
2853,107
2854,106
2855,104
2856,106
2857,107
2858,107
2859,107
2860,103
2861,107
2862,106
2863,107
2864,107
2865,105
2866,108
2867,105
2868,106
2869,105
2870,107
2871,107
2872,107
2873,106
2874,106
2875,102
2876,107
2877,107
2878,106
2879,104
2880,106
2881,107
2882,107
2883,106
2884,107
2885,105
2886,107
2887,105
2888,106
2889,105
2890,105
2891,107
2892,107
2893,106
2894,106
2895,106
2896,105
2897,107
2898,106
2899,107
2900,106
2901,106
2902,105
2903,105
2904,107
2905,107
2906,106
2907,107
2908,106
2909,106
2910,107
2911,105
2912,105
2913,105
2914,106
2915,107
2916,107
2917,106
2918,106
2919,107
2920,107
2921,106
2922,105
2923,106
2924,106
2925,107
2926,107
2927,105
2928,106
2929,106
2930,107
2931,106
2932,104
2933,105
2934,105
2935,106
2936,105
2937,105
2938,106
2939,107
2940,106
2941,105
2942,104
2943,107
2944,105
2945,104
2946,106
2947,106
2948,107
2949,107
2950,106
2951,107
2952,106
2953,106
2954,105
2955,107
2956,107
2957,105
2958,97
2959,107
2960,107
2961,106
2962,105
2963,107
2964,106
2965,106
2966,103
2967,105
2968,107
2969,96
2970,107
2971,106
2972,106
2973,106
2974,107
2975,107
2976,107
2977,107
2978,106
2979,107
2980,107
2981,107
2982,107
2983,106
2984,107
2985,107
2986,104
2987,106
2988,107
2989,103
2990,107
2991,105
2992,105
2993,107
2994,103
2995,107
2996,106
